lon_min,lat_min,lon_max,lat_max,value,geometry,_merge
15.75,-1.75,16.0,-1.5,13.94167050966496,,left_only
17.5,-1.75,17.75,-1.5,13.306675769727915,,left_only
28.5,-1.75,28.75,-1.5,30.166471636141523,,left_only
28.75,-1.75,29.0,-1.5,113.31151305138484,,left_only
29.0,-1.75,29.25,-1.5,169.1662186377066,,left_only
29.25,-1.75,29.5,-1.5,286.3532453073708,,left_only
29.5,-1.75,29.75,-1.5,281.33315625186606,,left_only
29.75,-1.75,30.0,-1.5,309.8650400408088,,left_only
30.0,-1.75,30.25,-1.5,345.7618700045349,,left_only
30.25,-1.75,30.5,-1.5,266.62880152156674,,left_only
30.5,-1.75,30.75,-1.5,54.97676263569042,,left_only
30.75,-1.75,31.0,-1.5,75.82507061427452,,left_only
31.0,-1.75,31.25,-1.5,72.42501324703801,,left_only
31.25,-1.75,31.5,-1.5,78.6232643298847,,left_only
31.5,-1.75,31.75,-1.5,103.8368705858186,,left_only
31.75,-1.75,32.0,-1.5,30.988467798210763,,left_only
33.25,-1.75,33.5,-1.5,16.319871696837254,,left_only
33.5,-1.75,33.75,-1.5,61.88971337953558,,left_only
33.75,-1.75,34.0,-1.5,141.7684744107513,,left_only
34.0,-1.75,34.25,-1.5,108.58007703305384,,left_only
34.25,-1.75,34.5,-1.5,117.84493621398416,,left_only
34.5,-1.75,34.75,-1.5,153.7753275202948,,left_only
34.75,-1.75,35.0,-1.5,27.43839261109053,,left_only
35.25,-1.75,35.5,-1.5,10.895001867890528,,left_only
35.5,-1.75,35.75,-1.5,12.0033274506402,,left_only
35.75,-1.75,36.0,-1.5,12.726683069485716,,left_only
36.25,-1.75,36.5,-1.5,10.01294292867442,,left_only
36.5,-1.75,36.75,-1.5,102.22830153784788,,left_only
36.75,-1.75,37.0,-1.5,218.3535512099811,,left_only
37.0,-1.75,37.25,-1.5,230.7998217171862,,left_only
37.25,-1.75,37.5,-1.5,366.9968855289428,,left_only
37.5,-1.75,37.75,-1.5,263.8387873095736,,left_only
37.75,-1.75,38.0,-1.5,147.97184531632968,,left_only
38.0,-1.75,38.25,-1.5,108.24536045510706,,left_only
38.25,-1.75,38.5,-1.5,24.07172362570748,,left_only
40.0,-1.75,40.25,-1.5,12.618357486736045,,left_only
15.75,-1.5,16.0,-1.25,17.94334900630497,,left_only
16.0,-1.5,16.25,-1.25,10.510031903986372,,left_only
28.5,-1.5,28.75,-1.25,27.4064992889339,,left_only
28.75,-1.5,29.0,-1.25,95.90171155934274,,left_only
29.0,-1.5,29.25,-1.25,102.03631512085964,,left_only
29.25,-1.5,29.5,-1.25,163.6031519128444,,left_only
29.5,-1.5,29.75,-1.25,255.8764583671466,,left_only
29.75,-1.5,30.0,-1.25,292.60170546221514,,left_only
30.0,-1.5,30.25,-1.25,262.8818459596331,,left_only
30.25,-1.5,30.5,-1.25,195.28363661368144,,left_only
30.5,-1.5,30.75,-1.25,56.67818203676791,,left_only
30.75,-1.5,31.0,-1.25,97.50504072802607,,left_only
31.0,-1.5,31.25,-1.25,64.94664691430535,,left_only
31.25,-1.5,31.5,-1.25,72.93658022957311,,left_only
31.5,-1.5,31.75,-1.25,98.41352106410068,,left_only
31.75,-1.5,32.0,-1.25,60.46356147047504,,left_only
33.5,-1.5,33.75,-1.25,29.51970217219241,,left_only
33.75,-1.5,34.0,-1.25,106.49842584559758,,left_only
34.0,-1.5,34.25,-1.25,128.08968727298202,,left_only
34.25,-1.5,34.5,-1.25,212.3367262247291,,left_only
34.5,-1.5,34.75,-1.25,227.20897147764788,,left_only
34.75,-1.5,35.0,-1.25,52.4950879187453,,left_only
35.0,-1.5,35.25,-1.25,20.145041415243327,,left_only
35.25,-1.5,35.5,-1.25,17.05333831437474,,left_only
35.5,-1.5,35.75,-1.25,16.434980827638697,,left_only
35.75,-1.5,36.0,-1.25,21.463363262211946,,left_only
36.0,-1.5,36.25,-1.25,14.13329623387108,,left_only
36.25,-1.5,36.5,-1.25,27.382954136017588,,left_only
36.5,-1.5,36.75,-1.25,321.6057184821834,,left_only
36.75,-1.5,37.0,-1.25,621.1212876703439,,left_only
37.0,-1.5,37.25,-1.25,403.3815076853883,,left_only
37.25,-1.5,37.5,-1.25,373.4271134077362,,left_only
37.5,-1.5,37.75,-1.25,230.7000339217243,,left_only
37.75,-1.5,38.0,-1.25,184.52678303263883,,left_only
38.0,-1.5,38.25,-1.25,147.6103361725302,,left_only
38.25,-1.5,38.5,-1.25,28.020063807972747,,left_only
39.75,-1.5,40.0,-1.25,11.899993043850827,,left_only
15.75,-1.25,16.0,-1.0,16.93002443242426,,left_only
16.0,-1.25,16.25,-1.0,10.088360878908476,,left_only
17.0,-1.25,17.25,-1.0,12.150017819883717,,left_only
28.5,-1.25,28.75,-1.0,15.248162842449688,,left_only
28.75,-1.25,29.0,-1.0,48.006709691452215,,left_only
29.0,-1.25,29.25,-1.0,50.22996096806014,,left_only
29.25,-1.25,29.5,-1.0,74.15802436276965,,left_only
29.5,-1.25,29.75,-1.0,183.98145649925607,,left_only
29.75,-1.25,30.0,-1.0,255.0216832193331,,left_only
30.0,-1.25,30.25,-1.0,231.19851885260152,,left_only
30.25,-1.25,30.5,-1.0,182.97199921063304,,left_only
30.5,-1.25,30.75,-1.0,116.5585224604921,,left_only
30.75,-1.25,31.0,-1.0,97.68508993648322,,left_only
31.0,-1.25,31.25,-1.0,61.96830488610647,,left_only
31.25,-1.25,31.5,-1.0,65.08669715358837,,left_only
31.5,-1.25,31.75,-1.0,67.6983701964042,,left_only
31.75,-1.25,32.0,-1.0,45.42172581524972,,left_only
33.75,-1.25,34.0,-1.0,48.98978989717648,,left_only
34.0,-1.25,34.25,-1.0,140.7262170914678,,left_only
34.25,-1.25,34.5,-1.0,278.8550028987164,,left_only
34.5,-1.25,34.75,-1.0,287.6772668305405,,left_only
34.75,-1.25,35.0,-1.0,168.99356237341044,,left_only
35.0,-1.25,35.25,-1.0,126.85519063076742,,left_only
35.25,-1.25,35.5,-1.0,103.37841846186312,,left_only
35.5,-1.25,35.75,-1.0,63.230020053339786,,left_only
35.75,-1.25,36.0,-1.0,52.26170039591341,,left_only
36.0,-1.25,36.25,-1.0,47.819980334182674,,left_only
36.25,-1.25,36.5,-1.0,56.060838860390845,,left_only
36.5,-1.25,36.75,-1.0,380.5157948680828,,left_only
36.75,-1.25,37.0,-1.0,697.9575421558341,,left_only
37.0,-1.25,37.25,-1.0,465.7786254282952,,left_only
37.25,-1.25,37.5,-1.0,331.8437489428941,,left_only
37.5,-1.25,37.75,-1.0,202.07004512906747,,left_only
37.75,-1.25,38.0,-1.0,170.6983701964042,,left_only
38.0,-1.25,38.25,-1.0,142.8936902451369,,left_only
38.25,-1.25,38.5,-1.0,32.84675383360764,,left_only
28.75,-1.0,29.0,-0.75,17.39660126982494,,left_only
29.0,-1.0,29.25,-0.75,49.22340517091129,,left_only
29.25,-1.0,29.5,-0.75,38.68469351995702,,left_only
29.5,-1.0,29.75,-0.75,144.6578061450806,,left_only
29.75,-1.0,30.0,-0.75,284.3733829719431,,left_only
30.0,-1.0,30.25,-0.75,277.79016192519225,,left_only
30.25,-1.0,30.5,-0.75,209.56847526977288,,left_only
30.5,-1.0,30.75,-0.75,211.2452065608037,,left_only
30.75,-1.0,31.0,-0.75,110.2134375903106,,left_only
31.0,-1.0,31.25,-0.75,93.87821072038616,,left_only
31.25,-1.0,31.5,-0.75,125.25342608327264,,left_only
31.5,-1.0,31.75,-0.75,81.28194764082934,,left_only
31.75,-1.0,32.0,-0.75,18.58174075837394,,left_only
33.75,-1.0,34.0,-0.75,24.11968911891563,,left_only
34.0,-1.0,34.25,-0.75,130.40954419849936,,left_only
34.25,-1.0,34.5,-0.75,281.8544082739271,,left_only
34.5,-1.0,34.75,-0.75,410.7515884542232,,left_only
34.75,-1.0,35.0,-0.75,423.11198847864,,left_only
35.0,-1.0,35.25,-0.75,277.4335196056895,,left_only
35.25,-1.0,35.5,-0.75,213.67047280627665,,left_only
35.5,-1.0,35.75,-0.75,102.1968003371096,,left_only
35.75,-1.0,36.0,-0.75,68.29328163435548,,left_only
36.0,-1.0,36.25,-0.75,78.53333882978768,,left_only
36.25,-1.0,36.5,-0.75,131.90921640046668,,left_only
36.5,-1.0,36.75,-0.75,309.98912571089545,,left_only
36.75,-1.0,37.0,-0.75,460.2812305503729,,left_only
37.0,-1.0,37.25,-0.75,452.0120972839387,,left_only
37.25,-1.0,37.5,-0.75,301.0102501216754,,left_only
37.5,-1.0,37.75,-0.75,202.780120487992,,left_only
37.75,-1.0,38.0,-0.75,116.80168983187366,,left_only
38.0,-1.0,38.25,-0.75,103.95513420652912,,left_only
38.25,-1.0,38.5,-0.75,31.425082808529737,,left_only
15.75,-0.75,16.0,-0.5,13.635009511256952,,left_only
29.0,-0.75,29.25,-0.5,79.64843318926921,,left_only
29.25,-0.75,29.5,-0.5,31.678350702391185,,left_only
29.5,-0.75,29.75,-0.5,70.33441926555213,,left_only
29.75,-0.75,30.0,-0.5,209.66823540859136,,left_only
30.0,-0.75,30.25,-0.5,301.52332693522726,,left_only
30.25,-0.75,30.5,-0.5,268.8916343983984,,left_only
30.5,-0.75,30.75,-0.5,253.4921969034832,,left_only
30.75,-0.75,31.0,-0.5,92.08833133626864,,left_only
31.0,-0.75,31.25,-0.5,114.64294649265116,,left_only
31.25,-0.75,31.5,-0.5,217.251663253821,,left_only
31.5,-0.75,31.75,-0.5,206.5036933815284,,left_only
31.75,-0.75,32.0,-0.5,41.59353025370592,,left_only
33.75,-0.75,34.0,-0.5,19.278025565399844,,left_only
34.0,-0.75,34.25,-0.5,115.14454589458558,,left_only
34.25,-0.75,34.5,-0.5,263.04776728494505,,left_only
34.5,-0.75,34.75,-0.5,454.52312872696416,,left_only
34.75,-0.75,35.0,-0.5,523.4005781354263,,left_only
35.0,-0.75,35.25,-0.5,321.1252306057055,,left_only
35.25,-0.75,35.5,-0.5,187.86368410409543,,left_only
35.5,-0.75,35.75,-0.5,115.12155105249884,,left_only
35.75,-0.75,36.0,-0.5,125.88000309247764,,left_only
36.0,-0.75,36.25,-0.5,135.06328064744343,,left_only
36.25,-0.75,36.5,-0.5,186.87634878680296,,left_only
36.5,-0.75,36.75,-0.5,223.12304181708785,,left_only
36.75,-0.75,37.0,-0.5,300.4660517741031,,left_only
37.0,-0.75,37.25,-0.5,452.6987813842503,,left_only
37.25,-0.75,37.5,-0.5,359.65198839081233,,left_only
37.5,-0.75,37.75,-0.5,268.32727941231815,,left_only
37.75,-0.75,38.0,-0.5,107.88337056196974,,left_only
38.0,-0.75,38.25,-0.5,65.73507125757794,,left_only
38.25,-0.75,38.5,-0.5,25.545054468520107,,left_only
39.5,-0.75,39.75,-0.5,35.74336463664645,,left_only
39.75,-0.75,40.0,-0.5,12.70839686228453,,left_only
15.75,-0.5,16.0,-0.25,12.146675597923604,,left_only
20.75,-0.5,21.0,-0.25,10.580007471562112,,left_only
24.0,-0.5,24.25,-0.25,10.258343402633386,,left_only
29.0,-0.5,29.25,-0.25,89.94850884788855,,left_only
29.25,-0.5,29.5,-0.25,82.3683917959828,,left_only
29.5,-0.5,29.75,-0.25,23.423319979078087,,left_only
29.75,-0.5,30.0,-0.25,68.65800005823587,,left_only
30.0,-0.5,30.25,-0.25,176.61321859757663,,left_only
30.25,-0.5,30.5,-0.25,257.726638755526,,left_only
30.5,-0.5,30.75,-0.25,241.1738455138748,,left_only
30.75,-0.5,31.0,-0.25,68.85653797726513,,left_only
31.0,-0.5,31.25,-0.25,109.64126799601117,,left_only
31.25,-0.5,31.5,-0.25,214.8196239365084,,left_only
31.5,-0.5,31.75,-0.25,294.91564552933266,,left_only
31.75,-0.5,32.0,-0.25,115.12355640417331,,left_only
32.0,-0.5,32.25,-0.25,12.740007643366424,,left_only
33.75,-0.5,34.0,-0.25,13.101388140394532,,left_only
34.0,-0.5,34.25,-0.25,105.33477566322642,,left_only
34.25,-0.5,34.5,-0.25,206.4514598914285,,left_only
34.5,-0.5,34.75,-0.25,309.8396539067335,,left_only
34.75,-0.5,35.0,-0.25,415.230492212462,,left_only
35.0,-0.5,35.25,-0.25,282.68847217729524,,left_only
35.25,-0.5,35.5,-0.25,186.0534669611461,,left_only
35.5,-0.5,35.75,-0.25,182.49827624640204,,left_only
35.75,-0.5,36.0,-0.25,236.1815337919419,,left_only
36.0,-0.5,36.25,-0.25,282.2021078918923,,left_only
36.25,-0.5,36.5,-0.25,225.41005449047705,,left_only
36.5,-0.5,36.75,-0.25,143.9147240495089,,left_only
36.75,-0.5,37.0,-0.25,208.23830484219263,,left_only
37.0,-0.5,37.25,-0.25,271.8216607168191,,left_only
37.25,-0.5,37.5,-0.25,212.25755675068524,,left_only
37.5,-0.5,37.75,-0.25,304.95055421841494,,left_only
37.75,-0.5,38.0,-0.25,164.41377835764342,,left_only
38.0,-0.5,38.25,-0.25,56.47509367226428,,left_only
38.25,-0.5,38.5,-0.25,18.545054468520107,,left_only
39.5,-0.5,39.75,-0.25,40.17337953585684,,left_only
39.75,-0.5,40.0,-0.25,13.300020868447518,,left_only
42.5,-0.5,42.75,-0.25,23.88170683664964,,left_only
18.0,-0.25,18.25,0.0,25.410039719157112,,left_only
18.25,-0.25,18.5,0.0,19.59341637825446,,left_only
23.75,-0.25,24.0,0.0,12.523341706547171,,left_only
24.0,-0.25,24.25,0.0,11.626676113336543,,left_only
29.0,-0.25,29.25,0.0,89.43950602558107,,left_only
29.25,-0.25,29.5,0.0,204.44563166094812,,left_only
29.5,-0.25,29.75,0.0,55.64003022985708,,left_only
29.75,-0.25,30.0,0.0,68.51812707479178,,left_only
30.0,-0.25,30.25,0.0,90.81789064969657,,left_only
30.25,-0.25,30.5,0.0,229.63341534742855,,left_only
30.5,-0.25,30.75,0.0,209.45528286272645,,left_only
30.75,-0.25,31.0,0.0,81.75489683843568,,left_only
31.0,-0.25,31.25,0.0,76.62488374124507,,left_only
31.25,-0.25,31.5,0.0,128.49959405025993,,left_only
31.5,-0.25,31.75,0.0,227.2183105957116,,left_only
31.75,-0.25,32.0,0.0,154.7337196159724,,left_only
32.0,-0.25,32.25,0.0,61.33668191076936,,left_only
32.25,-0.25,32.5,0.0,64.04840622369409,,left_only
32.5,-0.25,32.75,0.0,68.92031414536632,,left_only
32.75,-0.25,33.0,0.0,14.265013075233696,,left_only
33.5,-0.25,33.75,0.0,11.12165015663038,,left_only
33.75,-0.25,34.0,0.0,43.119549995932175,,left_only
34.0,-0.25,34.25,0.0,180.89805107256385,,left_only
34.25,-0.25,34.5,0.0,285.47328034774864,,left_only
34.5,-0.25,34.75,0.0,363.3452030407408,,left_only
34.75,-0.25,35.0,0.0,393.4819763244476,,left_only
35.0,-0.25,35.25,0.0,242.4268160953416,,left_only
35.25,-0.25,35.5,0.0,183.2533226840333,,left_only
35.5,-0.25,35.75,0.0,185.99145362249655,,left_only
35.75,-0.25,36.0,0.0,198.3197978402377,,left_only
36.0,-0.25,36.25,0.0,250.11855663799736,,left_only
36.25,-0.25,36.5,0.0,247.4670575867385,,left_only
36.5,-0.25,36.75,0.0,119.35650319651928,,left_only
36.75,-0.25,37.0,0.0,137.34665996758213,,left_only
37.0,-0.25,37.25,0.0,136.72850068910918,,left_only
37.25,-0.25,37.5,0.0,73.38437533911485,,left_only
37.5,-0.25,37.75,0.0,305.2618542902168,,left_only
37.75,-0.25,38.0,0.0,223.09542696803496,,left_only
38.0,-0.25,38.25,0.0,71.14356112686642,,left_only
39.5,-0.25,39.75,0.0,12.015043089372623,,left_only
40.25,-0.25,40.5,0.0,22.01009622737206,,left_only
42.5,-0.25,42.75,0.0,15.525074993359,,left_only
18.0,0.0,18.25,0.25,28.043341191134232,,left_only
18.25,0.0,18.5,0.25,21.906732277942865,,left_only
28.75,0.0,29.0,0.25,15.196517796034868,,left_only
29.0,0.0,29.25,0.25,81.17449295034737,,left_only
29.25,0.0,29.5,0.25,244.5771164563,,left_only
29.5,0.0,29.75,0.25,77.66327807037874,,left_only
29.75,0.0,30.0,0.25,113.6617282205101,,left_only
30.0,0.0,30.25,0.25,124.61998119320424,,left_only
30.25,0.0,30.5,0.25,191.24998046207315,,left_only
30.5,0.0,30.75,0.25,176.98675975893093,,left_only
30.75,0.0,31.0,0.25,114.68678320444316,,left_only
31.0,0.0,31.25,0.25,85.3166033314767,,left_only
31.25,0.0,31.5,0.25,67.9215919303723,,left_only
31.5,0.0,31.75,0.25,112.00999282813268,,left_only
31.75,0.0,32.0,0.25,145.17652354955385,,left_only
32.0,0.0,32.25,0.25,146.02336601108095,,left_only
32.25,0.0,32.5,0.25,314.2085140898456,,left_only
32.5,0.0,32.75,0.25,467.52175622542654,,left_only
32.75,0.0,33.0,0.25,136.16873428135875,,left_only
33.0,0.0,33.25,0.25,70.30185755449872,,left_only
33.25,0.0,33.5,0.25,41.228341556699775,,left_only
33.5,0.0,33.75,0.25,78.34659470119823,,left_only
33.75,0.0,34.0,0.25,156.35966627664402,,left_only
34.0,0.0,34.25,0.25,308.20991622651513,,left_only
34.25,0.0,34.5,0.25,388.5797692444471,,left_only
34.5,0.0,34.75,0.25,477.2267769355112,,left_only
34.75,0.0,35.0,0.25,378.2152256672943,,left_only
35.0,0.0,35.25,0.25,253.89521484747357,,left_only
35.25,0.0,35.5,0.25,190.8383656455154,,left_only
35.5,0.0,35.75,0.25,150.11182169901315,,left_only
35.75,0.0,36.0,0.25,107.74650435523564,,left_only
36.0,0.0,36.25,0.25,117.1947506714754,,left_only
36.25,0.0,36.5,0.25,224.25202583259957,,left_only
36.5,0.0,36.75,0.25,80.15837646533612,,left_only
36.75,0.0,37.0,0.25,61.11149484397868,,left_only
37.0,0.0,37.25,0.25,88.0434950854376,,left_only
37.25,0.0,37.5,0.25,63.62760609088389,,left_only
37.5,0.0,37.75,0.25,254.3601384357662,,left_only
37.75,0.0,38.0,0.25,235.0604444223532,,left_only
38.0,0.0,38.25,0.25,78.87854805163272,,left_only
40.0,0.0,40.25,0.25,13.82660569282325,,left_only
40.25,0.0,40.5,0.25,30.691744837763625,,left_only
40.25,0.25,40.5,0.5,13.57498675296199,,left_only
25.25,0.5,25.5,0.75,60.77691738901535,,left_only
29.0,0.5,29.25,0.75,29.76641426890501,,left_only
29.25,0.5,29.5,0.75,97.711679998965,,left_only
29.5,0.5,29.75,0.75,79.20166286629853,,left_only
29.75,0.5,30.0,0.75,61.84786724809817,,left_only
30.0,0.5,30.25,0.75,192.76353802496283,,left_only
30.25,0.5,30.5,0.75,138.65662316909834,,left_only
30.5,0.5,30.75,0.75,155.84665472947609,,left_only
30.75,0.5,31.0,0.75,157.5633554470412,,left_only
31.0,0.5,31.25,0.75,156.24843061220452,,left_only
31.25,0.5,31.5,0.75,132.44504751237093,,left_only
31.5,0.5,31.75,0.75,106.66492702437893,,left_only
31.75,0.5,32.0,0.75,119.39003070135618,,left_only
32.0,0.5,32.25,0.75,124.67799430471688,,left_only
32.25,0.5,32.5,0.75,271.01414685708085,,left_only
32.5,0.5,32.75,0.75,392.567572425754,,left_only
32.75,0.5,33.0,0.75,214.47836203762483,,left_only
33.0,0.5,33.25,0.75,235.64331336653757,,left_only
33.25,0.5,33.5,0.75,222.74336463664645,,left_only
33.5,0.5,33.75,0.75,244.7882409063294,,left_only
33.75,0.5,34.0,0.75,244.29970878473296,,left_only
34.0,0.5,34.25,0.75,332.54825327238893,,left_only
34.25,0.5,34.5,0.75,347.9348869616132,,left_only
34.5,0.5,34.75,0.75,373.4582286681604,,left_only
34.75,0.5,35.0,0.75,371.1333953380026,,left_only
35.0,0.5,35.25,0.75,332.2502925457877,,left_only
35.25,0.5,35.5,0.75,265.23025398534696,,left_only
35.5,0.5,35.75,0.75,129.41350629278077,,left_only
35.75,0.5,36.0,0.75,66.61343587226747,,left_only
36.0,0.5,36.25,0.75,24.21663639417943,,left_only
36.25,0.5,36.5,0.75,51.53020529230275,,left_only
36.5,0.5,36.75,0.75,10.416665077797688,,left_only
37.5,0.5,37.75,0.75,28.8783203007298,,left_only
37.75,0.5,38.0,0.75,27.358390377634464,,left_only
38.0,0.5,38.25,0.75,15.521648438587247,,left_only
23.5,0.75,23.75,1.0,10.678350702391183,,left_only
23.75,0.75,24.0,1.0,11.854973356076584,,left_only
24.0,0.75,24.25,1.0,15.421656253757988,,left_only
24.25,0.75,24.5,1.0,14.513344583306662,,left_only
25.0,0.75,25.25,1.0,20.786646742501038,,left_only
25.25,0.75,25.5,1.0,19.300006097127607,,left_only
29.0,0.75,29.25,1.0,17.966626389466455,,left_only
29.25,0.75,29.5,1.0,47.61664944745621,,left_only
29.5,0.75,29.75,1.0,39.04164792317431,,left_only
29.75,0.75,30.0,1.0,35.076586154896404,,left_only
30.0,0.75,30.25,1.0,87.70836302453688,,left_only
30.25,0.75,30.5,1.0,70.90803960558867,,left_only
30.5,0.75,30.75,1.0,124.94496841766534,,left_only
30.75,0.75,31.0,1.0,160.6700320757907,,left_only
31.0,0.75,31.25,1.0,136.48506125286497,,left_only
29.5,1.0,29.75,1.25,17.203341362938545,,left_only
29.75,1.0,30.0,1.25,18.29161790903538,,left_only
30.0,1.0,30.25,1.25,39.025054983933046,,left_only
30.25,1.0,30.5,1.25,27.338103113866623,,left_only
30.5,1.0,30.75,1.25,56.92312700892103,,left_only
30.75,1.0,31.0,1.25,110.9948506346285,,left_only
31.0,1.0,31.25,1.25,119.59005938497444,,left_only
31.25,1.0,31.5,1.25,121.4817633448646,,left_only
31.5,1.0,31.75,1.25,58.721761455017145,,left_only
31.75,1.0,32.0,1.25,23.58330537956249,,left_only
32.0,1.0,32.25,1.25,16.966542056654816,,left_only
32.25,1.0,32.5,1.25,37.82657615018343,,left_only
32.5,1.0,32.75,1.25,59.28659719043526,,left_only
32.75,1.0,33.0,1.25,83.5648209640982,,left_only
33.0,1.0,33.25,1.25,156.0333145252539,,left_only
33.25,1.0,33.5,1.25,175.87159583795767,,left_only
33.5,1.0,33.75,1.25,191.57656614547045,,left_only
33.75,1.0,34.0,1.25,258.67144280267587,,left_only
34.0,1.0,34.25,1.25,298.5019662758208,,left_only
34.25,1.0,34.5,1.25,198.1953600675846,,left_only
34.5,1.0,34.75,1.25,75.16615955242696,,left_only
34.75,1.0,35.0,1.25,186.3197135074261,,left_only
35.0,1.0,35.25,1.25,258.2887521413053,,left_only
35.25,1.0,35.5,1.25,123.9617743364896,,left_only
35.5,1.0,35.75,1.25,55.28180422273806,,left_only
35.75,1.0,36.0,1.25,13.195022736338046,,left_only
36.5,1.0,36.75,1.25,20.623348662696344,,left_only
36.75,1.0,37.0,1.25,12.456693589611632,,left_only
16.0,1.25,16.25,1.5,11.108340354069584,,left_only
23.5,1.25,23.75,1.5,13.623333891376433,,left_only
29.0,1.25,29.25,1.5,17.975044120198504,,left_only
29.5,1.25,29.75,1.5,13.751638949287212,,left_only
29.75,1.25,30.0,1.5,21.01479009093771,,left_only
30.0,1.25,30.25,1.5,74.81841571299412,,left_only
30.25,1.25,30.5,1.5,48.37501715462338,,left_only
30.5,1.25,30.75,1.5,18.1749589283653,,left_only
30.75,1.25,31.0,1.5,44.6815347349401,,left_only
31.0,1.25,31.25,1.5,103.62148672911314,,left_only
31.25,1.25,31.5,1.5,146.30189757335063,,left_only
31.5,1.25,31.75,1.5,69.64019889548035,,left_only
31.75,1.25,32.0,1.5,19.691660504951983,,left_only
32.0,1.25,32.25,1.5,23.71328893411328,,left_only
32.25,1.25,32.5,1.5,37.41493179098586,,left_only
32.5,1.25,32.75,1.5,61.85490379458486,,left_only
32.75,1.25,33.0,1.5,96.48500646269316,,left_only
33.0,1.25,33.25,1.5,120.32155019347726,,left_only
33.25,1.25,33.5,1.5,175.28155122430314,,left_only
33.5,1.25,33.75,1.5,208.8864302428551,,left_only
33.75,1.25,34.0,1.5,232.82849287393844,,left_only
34.0,1.25,34.25,1.5,194.96522613879333,,left_only
34.25,1.25,34.5,1.5,121.6902897969187,,left_only
34.5,1.25,34.75,1.5,60.07837852698788,,left_only
34.75,1.25,35.0,1.5,79.58472658265975,,left_only
35.0,1.25,35.25,1.5,133.5869258474895,,left_only
35.25,1.25,35.5,1.5,86.9184626879952,,left_only
35.5,1.25,35.75,1.5,37.83176553440683,,left_only
16.0,1.5,16.25,1.75,16.34337683090166,,left_only
18.0,1.5,18.25,1.75,11.35835035878256,,left_only
29.75,1.5,30.0,1.75,15.171448040781913,,left_only
30.0,1.5,30.25,1.75,91.46501221621212,,left_only
30.25,1.5,30.5,1.75,76.46845354230379,,left_only
30.5,1.5,30.75,1.75,35.681792028482846,,left_only
30.75,1.5,31.0,1.75,17.724920240034066,,left_only
31.0,1.5,31.25,1.75,60.82812600005207,,left_only
31.25,1.5,31.5,1.75,109.89993395857118,,left_only
31.5,1.5,31.75,1.75,87.3817416173955,,left_only
31.75,1.5,32.0,1.75,50.171675791684834,,left_only
32.0,1.5,32.25,1.75,55.453311348799616,,left_only
32.25,1.5,32.5,1.75,56.046599080282704,,left_only
32.5,1.5,32.75,1.75,93.81322632877072,,left_only
32.75,1.5,33.0,1.75,135.5383447770679,,left_only
33.0,1.5,33.25,1.75,165.23659062180857,,left_only
33.25,1.5,33.5,1.75,216.70657924266104,,left_only
33.5,1.5,33.75,1.75,260.9504150954315,,left_only
33.75,1.5,34.0,1.75,175.37522583909856,,left_only
34.0,1.5,34.25,1.75,94.8001104393652,,left_only
34.25,1.5,34.5,1.75,38.74159751208697,,left_only
34.5,1.5,34.75,1.75,32.44335424441101,,left_only
34.75,1.5,35.0,1.75,25.331616878209505,,left_only
35.0,1.5,35.25,1.75,48.4716228035328,,left_only
35.25,1.5,35.5,1.75,47.07344214119939,,left_only
35.5,1.5,35.75,1.75,16.791737022592883,,left_only
39.75,1.5,40.0,1.75,19.00001477131991,,left_only
40.0,1.5,40.25,1.75,18.59508010357456,,left_only
44.25,1.5,44.5,1.75,13.318336618288528,,left_only
44.5,1.5,44.75,1.75,21.863405858128544,,left_only
